/home/alejandro/ISTEA/EXAMEN2/Logs/dism.log:2023-11-08 18:44:30, ERROR               DISM   DISM Provider Store: PID=1348 TID=4328 Failed to load the provider: C:\WINDOWS\system32\Dism\SiloedPackageProvider.dll. - CDISMProviderStore::Internal_GetProvider(hr:0x8007007e)
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Guest-Gated-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Guest-Gated-WOW64-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Guest-Gated-WOW64-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Guest-Gated-WOW64-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-OptionalFeature-DisposableClientVM-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-OptionalFeature-DisposableClientVM-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.4957 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-OptionalFeature-DisposableClientVM-Package~31bf3856ad364e35~amd64~~10.0.19041.5011 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4648 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: Containers-Server-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: DiskIo-QoS-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: DiskIo-QoS-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: DiskIo-QoS-Package~31bf3856ad364e35~amd64~~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Containers-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Host-VirtualMachines-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4648 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-Package~31bf3856ad364e35~amd64~~10.0.19041.4717 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-Storage-Package~31bf3856ad364e35~amd64~~10.0.19041.4842 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.4355 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VirtualMachine-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-merged-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-merged-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-Package~31bf3856ad364e35~amd64~es-ES~10.0.19041.3636 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-Package~31bf3856ad364e35~amd64~~10.0.19041.4780 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-Package~31bf3856ad364e35~amd64~~10.0.19041.4894 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-Compute-System-VmDirect-Package~31bf3856ad364e35~amd64~~10.0.19041.5007 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
/home/alejandro/ISTEA/EXAMEN2/Logs/CBS.log:2024-10-08 21:13:55, Info                  CBS    Cannot remove Package: HyperV-DynamicMemory-VirtualDevice-Package~31bf3856ad364e35~amd64~en-US~10.0.19041.1 from package tracker, because it isn't there. [HRESULT = 0x80070490 - ERROR_NOT_FOUND]
